category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
13299271,Grill Lighting,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grill Lighting",3,True,48,never_scanned,,0,100,1,2026-08-24T10:42:53,success,
13638736011,Grill Pads & Floor Mats,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grill Pads & Floor Mats",3,True,48,never_scanned,,0,100,55,2026-08-24T10:42:59,success,
16135369011,Grill Stands & Shelves,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grill Stands & Shelves",3,True,48,never_scanned,,0,100,5,2026-08-24T10:43:01,success,
3563990011,Grill Thermometers,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grill Thermometers",3,True,48,never_scanned,,0,100,27,2026-08-24T10:43:03,success,
13299261,Grilling Planks,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Planks",3,True,48,never_scanned,,0,100,8,2026-08-24T10:43:05,success,
2474790011,Outdoor Fryer Accessories,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Outdoor Fryer Accessories",3,True,48,never_scanned,,0,100,6,2026-08-24T10:43:07,success,
341996011,Protective Mitts & Potholders,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Protective Mitts & Potholders",3,True,48,never_scanned,,0,100,11,2026-08-24T10:43:09,success,
3753701,Riding Lawn Mowers & Tractors,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Lawn Mowers & Tractors > Riding Lawn Mowers & Tractors",3,True,48,never_scanned,,0,100,0,2026-08-24T10:43:11,success,
13638738011,Robotic Lawn Mowers,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Lawn Mowers & Tractors > Robotic Lawn Mowers",3,True,48,never_scanned,,0,100,0,2026-08-24T10:43:12,success,
3754911,Tow-Behind Lawn Mowers,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Lawn Mowers & Tractors > Tow-Behind Lawn Mowers",3,True,48,never_scanned,,0,100,0,2026-08-24T11:11:25,success,
4543152011,Walk-Behind Lawn Mowers,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Lawn Mowers & Tractors > Walk-Behind Lawn Mowers",3,True,48,never_scanned,,0,100,11,2026-08-24T11:11:32,success,
21580220011,Pruning Shears,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Pruning Shears, Parts & Accessories > Pruning Shears",3,True,48,never_scanned,,0,100,5,2026-08-24T11:11:37,success,
21580219011,Pruning Shears Parts & Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Pruning Shears, Parts & Accessories > Pruning Shears Parts & Accessories",3,True,48,never_scanned,,0,100,1,2026-08-24T11:11:41,success,
3564001011,Four-Stroke Engine Oil,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Four-Stroke Engine Oil",3,True,48,never_scanned,,0,100,2,2026-08-24T11:43:51,success,
15707861,Gasoline Cans,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Gasoline Cans",3,True,48,never_scanned,,0,100,0,2026-08-24T11:43:57,success,
9425910011,Metal Detector Parts & Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Metal Detector Parts & Accessories",3,True,48,never_scanned,,0,100,9,2026-08-24T11:44:02,success,
