category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
15850251,Pepper Mills,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Pepper Mills,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
15850291,Pepper Shakers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Pepper Shakers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
15850261,Salt & Pepper Mill Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt & Pepper Mill Sets,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
15850301,Salt & Pepper Shaker Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt & Pepper Shaker Sets,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
15850271,Salt Mills,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt Mills,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
15850311,Salt Shakers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt Shakers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,5,True,40.0,never_scanned,,0,100,12,2026-09-01T21:54:01,success,
21208375011,Outdoor Hanging Brackets,"Patio, Lawn & Garden > Gardening > Pots, Planters & Container Accessories > Plant Container Accessories > Hooks & Hangers > Outdoor Hanging Brackets",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
21208376011,Outdoor Shepherd‘s Hooks,"Patio, Lawn & Garden > Gardening > Pots, Planters & Container Accessories > Plant Container Accessories > Hooks & Hangers > Outdoor Shepherd‘s Hooks",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400591,Open Fire Cookware,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Open Fire Cookware,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3258961011,"Pots, Pans & Griddles","Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Pots, Pans & Griddles",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400711,Bowls,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400731,Cups & Mugs,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400741,Flatware,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Flatware,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400751,Mess Kits,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Mess Kits,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400771,Plates,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Plates,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3401031,Empty Fuel Bottles,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stove Accessories > Empty Fuel Bottles,5,True,40.0,never_scanned,,0,79,0,2026-09-01T21:54:01,success,
2204647011,Fire Starters,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stove Accessories > Fire Starters,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3400961,Replacement Fuel,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stove Accessories > Replacement Fuel,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
19450135011,Backpacking Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
3401041,Camping Grills,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Camping Grills,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
19450136011,Camping Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Camping Stoves,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,5,True,40.0,never_scanned,,0,100,9,2026-09-01T21:54:01,success,
3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,5,True,40.0,never_scanned,,0,100,5,2026-09-01T21:54:01,success,
3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,5,True,40.0,never_scanned,,0,100,6,2026-09-01T21:54:01,success,
10208099011,Spoke Tools,Sports & Outdoors > Sports > Cycling > Wheels & Accessories > Spokes & Parts > Spoke Tools,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
3416231,Tools,"Sports & Outdoors > Sports > Skates, Skateboards & Scooters > Skateboarding > Accessories > Tools",5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
12118748011,Ball Storage,Sports & Outdoors > Sports > Team Sports > Basketball > Accessories > Ball Storage,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
10208160011,Indoor Paddleboard Storage,Sports & Outdoors > Sports > Water Sports > Surfing > Stand-Up Paddleboarding > Indoor Paddleboard Storage,5,True,40.0,never_scanned,,0,75,1,2026-09-01T21:54:01,success,
13398341,Patio Doors,Tools & Home Improvement > Building Supplies > Building Materials > Doors > Exterior Doors > Patio Doors,5,True,40.0,never_scanned,,0,60,0,2026-09-01T21:54:01,success,
3775401,Raised Toilet Seats,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Raised Toilet Seats,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
8624797011,Toilet Assistance Cushions,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Cushions,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,5,True,40.0,never_scanned,,0,100,28,2026-09-01T21:54:01,success,
3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,5,True,40.0,never_scanned,,0,100,13,2026-09-01T21:54:01,success,
