category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:40,failed,Sorftime API business error 694: Insufficient request quota
2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:40,failed,Sorftime API business error 694: Insufficient request quota
23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:41,failed,Sorftime API business error 694: Insufficient request quota
3735231,Andirons,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Andirons",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:41,failed,Sorftime API business error 694: Insufficient request quota
3735301,Bellows,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Bellows",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:41,failed,Sorftime API business error 694: Insufficient request quota
1243382011,Pokers,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Pokers",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:42,failed,Sorftime API business error 694: Insufficient request quota
1243384011,Shovels,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Shovels",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:42,failed,Sorftime API business error 694: Insufficient request quota
1243385011,Tongs,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tongs",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:42,failed,Sorftime API business error 694: Insufficient request quota
1243386011,Tool Sets,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:42,failed,Sorftime API business error 694: Insufficient request quota
8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:43,failed,Sorftime API business error 694: Insufficient request quota
498924,Coasters,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Coasters,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:43,failed,Sorftime API business error 694: Insufficient request quota
2566762011,Cocktail Napkins,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Cocktail Napkins,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:44,failed,Sorftime API business error 694: Insufficient request quota
2566771011,Cocktail Picks,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Cocktail Picks,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:44,failed,Sorftime API business error 694: Insufficient request quota
13789651,Flasks,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Flasks,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:44,failed,Sorftime API business error 694: Insufficient request quota
2566784011,Swizzle Sticks,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Bar Tools > Swizzle Sticks,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:45,failed,Sorftime API business error 694: Insufficient request quota
13217971,Collins Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Collins Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:45,failed,Sorftime API business error 694: Insufficient request quota
17867734011,Drinking Jars,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Drinking Jars,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:46,failed,Sorftime API business error 694: Insufficient request quota
13218091,Highball Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Highball Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:46,failed,Sorftime API business error 694: Insufficient request quota
13218121,Hurricane Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Hurricane Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:47,failed,Sorftime API business error 694: Insufficient request quota
13218181,Irish Coffee Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Irish Coffee Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:47,failed,Sorftime API business error 694: Insufficient request quota
13218241,Margarita Glasses,Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Bar Tools & Drinkware > Cocktail Drinkware > Margarita Glasses,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:47,failed,Sorftime API business error 694: Insufficient request quota
